MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21800114,1017500.0,85718,-110.895897,32.33308,0.94,6743.86,1971,5,6.0,4229.0,4.0,"Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Caesarstone",1.0,"Carpet, Ceramic Tile",0.0
21800055,1090000.0,85749,-110.717421,32.267699,3.3,8560.0,2007,4,4.0,4136.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Prep Sink, Refrigerator, Appliance Color: Other, Countertops: Granite, Oven: 2 Ovens",3.0,Mexican Tile,55.0
21827218,1150000.0,85718,-110.922353,32.297341,1.02,9608.0,2002,5,4.0,3960.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Sharp, Oven: Thermador",2.0,"Carpet, Natural Stone",145.83
21908100,1060000.0,85718,-110.93866,32.348912,0.85,11502.71,1999,4,5.0,4125.0,4.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: ., Oven: .",3.0,Other: Flagstone,175.0
21911577,1100000.0,85719,-110.938483,32.239387,0.18,6462.67,1977,3,4.0,3752.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Butler, Prep Sink, Refrigerator, Reverse Osmosis, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: limestone and SS, Microwave: stainless, Oven: Miele",1.0,"Natural Stone, Other: Limestone",0.0
21327570,1100000.0,85658,-111.05176,32.479892,1.71,11275.97,2005,3,4.0,3620.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone, Wood",143.0
21500280,1020000.0,85718,-110.898425,32.333345,1.51,3000.91,2014,4,4.0,3775.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",0.0
21631257,1115000.0,85718,-110.921433,32.311177,1.22,10252.31,1998,5,5.0,4700.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,Ceramic Tile,195.0
21322583,1125000.0,85737,-110.990187,32.40399,1.29,9684.47,2003,4,5.0,4168.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Other",51.0
21532125,1000000.0,85718,-110.91725,32.299084,1.42,9644.82,2004,4,5.0,4561.0,3.0,"Dishwasher, Garbage Disposal, Oven",5.0,"Carpet, Other",22.0
21912594,1070000.0,85718,-110.93858,32.349489,1.03,11610.47,2003,4,4.0,4551.0,3.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: Granite",2.0,"Carpet, Other: Travertine",0.0
21305824,1032000.0,85750,-110.86998,32.321889,0.56,8194.72,2007,5,5.0,4319.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Natural Stone, Wood",35.0
21419132,1050000.0,85718,-110.915515,32.288808,1.9,7574.63,1998,4,4.0,3389.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5.0,Mexican Tile,194.0
21704685,1100000.0,85739,-110.8575,32.543025,0.28,5175.48,2010,3,4.0,3700.0,3.5,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",165.0
21110496,950000.0,85718,-110.877569,32.328378,1.05,8640.0,1989,4,5.0,4387.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",145.0
21206478,1135000.0,85718,-110.920365,32.342229,0.8,8080.4,1983,3,3.0,3854.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",242.0
21903290,995000.0,85750,-110.841341,32.318579,2.03,9493.17,1991,4,4.0,4383.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite & Butcher Bl, Microwave: built-in",3.0,"Carpet, Natural Stone",0.0
21816476,1000000.0,85658,-111.101977,32.465632,0.32,8314.32,2015,3,3.0,3404.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite/Quartz",2.0,"Carpet, Ceramic Tile, Laminate, Wood",0.0
21400010,1025000.0,85658,-111.063313,32.462699,1.39,10631.0,2005,3,4.0,3479.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",3.0,"Carpet, Wood",139.0
21404217,1075000.0,85750,-110.824905,32.288652,1.56,8634.0,2000,3,5.0,4131.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",110.0
21611111,966770.5,85755,-110.985288,32.46519,0.5,1490.0,2015,3,4.0,2888.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0.0,Other,167.0
21700426,1060000.0,85750,-110.859564,32.332428,1.56,11068.73,1988,4,4.0,5029.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",211.0
21305065,1000000.0,85718,-110.922266,32.340674,1.85,10745.0,1983,3,4.0,3788.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone, Wood",241.0
21705832,1078750.0,85718,-110.925144,32.315717,1.1,9700.11,2002,6,4.0,4306.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2.0,"Carpet, Concrete",195.0
21716217,1000000.0,85737,-110.932409,32.422274,3.3,9842.9,2002,4,4.0,4021.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless",4.0,Natural Stone,50.0
21802084,1000000.0,85718,-110.921214,32.308033,1.01,7239.79,1996,3,5.0,3976.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Butler, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite",4.0,"Mexican Tile, Natural Stone, Wood",5.0
21809485,1040000.0,85712,-110.871181,32.261955,1.68,8878.0,1970,4,5.0,4374.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Concrete, Microwave: Stainless, Oven: Stainless",4.0,"Mexican Tile, Wood",0.0
21730280,1120000.0,85750,-110.821709,32.284404,1.0,9442.6,2004,4,5.0,4221.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Microwave: stainless, Oven: stainless",1.0,Natural Stone,120.0
21832129,1062500.0,85718,-110.932483,32.345339,0.69,10013.63,2005,5,4.0,4016.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless",2.0,Natural Stone,100.0
21328321,1125000.0,85715,-110.84853,32.261285,0.45,10604.53,2004,5,7.0,5064.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",79.0
21412125,1080000.0,85718,-110.920457,32.305601,1.11,6919.67,2004,4,4.0,4182.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,Concrete,5.0
21418106,1025000.0,85658,-111.063751,32.47123,1.75,11741.99,2002,4,4.0,3417.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",143.0
21701470,1110000.0,85755,-110.97718,32.428103,3.38,10482.65,1998,5,5.0,4804.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Wood",34.0
21900701,1075000.0,85750,-110.837185,32.320945,0.65,10875.74,1993,4,3.0,3751.0,3.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Tile, Microwave: Oven, Oven: Stainless",2.0,Mexican Tile,150.0
21332108,1055000.0,85755,-110.990862,32.460426,1.57,3722.21,2014,4,4.0,4100.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",153.0
21627253,1110000.0,85718,-110.910908,32.301992,1.65,7631.92,1985,3,3.0,3902.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Mexican Tile",193.0
21527635,1095000.0,85718,-110.923707,32.297185,1.14,9240.24,1999,5,5.0,4508.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Concrete",146.0
21427248,1100000.0,85718,-110.921063,32.312281,1.18,7895.0,2003,4,4.0,4128.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",173.0
21810978,1125000.0,85718,-110.942521,32.342168,1.1,10826.92,1999,4,5.0,3920.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Y, Oven: Y",2.0,"Carpet, Ceramic Tile",157.0
21918621,1050000.0,85658,-111.102067,32.463318,0.33,9638.86,2015,4,4.0,3400.0,2.0,"Dishwasher, Double Sink, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Drawer, Oven: Double",2.0,"Carpet, Natural Stone, Wood",0.0
21806975,1060000.0,85718,-110.946846,32.340913,0.95,11410.94,2006,4,4.0,3935.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator",2.0,"Ceramic Tile, Wood",157.0
21314720,950000.0,85737,-110.988991,32.406416,1.08,8161.82,2001,4,4.0,4701.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5.0,"Natural Stone, Wood",50.0
21401084,1058000.0,85718,-110.922926,32.314937,1.86,8627.85,2001,4,6.0,4304.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,Mexican Tile,159.0
21403354,1000000.0,85718,-110.885672,32.329606,0.84,4441.0,1977,4,3.0,4040.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",155.0
21415524,987500.0,85750,-110.852359,32.323695,0.36,6909.91,1999,3,3.0,3041.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",123.0
21431480,1050000.0,85755,-110.962725,32.469788,1.01,9266.91,2001,5,4.0,3778.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,Other,200.0
21505185,975000.0,85750,-110.834681,32.324663,1.33,6725.8,1998,3,4.0,3663.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",50.0
21611585,1035000.0,85718,-110.929179,32.298723,2.41,9672.47,1984,4,4.0,4861.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0
21100225,975000.0,85658,-111.062959,32.460785,2.16,11751.8,2004,3,4.0,3703.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",143.0
21123562,1065000.0,85718,-110.920594,32.311163,0.87,8177.02,1999,5,4.0,4874.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Other",154.0
21230338,1040000.0,85755,-110.96128,32.471057,1.21,8762.0,2006,5,5.0,4107.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Natural Stone, Wood",170.0
21629042,1100000.0,85718,-110.908154,32.29887,1.99,10011.37,1991,4,5.0,4954.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",4.0,Other,193.0
21716922,1032500.0,85718,-110.939003,32.338808,1.16,9689.0,1999,5,3.0,3593.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",3.0,"Carpet, Mexican Tile",157.0
21804537,1000000.0,85646,-111.048371,31.637039,1.1,6089.98,2002,3,3.0,4064.0,3.0,"Compactor, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Double",3.0,"Carpet, Ceramic Tile",21.0
21824260,1100000.0,85718,-110.904684,32.334517,0.94,9831.63,1976,4,4.0,5084.0,4.0,"Dishwasher, Garbage Disposal, Indoor Grill, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Missing: Wine Cooler",2.0,"Carpet, Natural Stone, Wood",0.0
21831408,985000.0,85718,-110.889899,32.291525,0.82,10274.5,2008,4,4.0,3438.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1.0,"Carpet, Natural Stone",150.0
21900102,1050000.0,85749,-110.753904,32.298931,3.35,9885.51,1999,5,4.0,4205.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Mex Tile, Microwave: Built In",4.0,"Carpet, Mexican Tile",100.0
21900898,1043320.0,85718,-110.904859,32.285663,2.06,9432.81,1958,5,6.0,4897.0,2.0,"Dishwasher, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: quartz",1.0,"Carpet, Concrete",0.0
21415485,985000.0,85718,-110.941318,32.340119,1.0,8540.73,2001,4,3.0,3528.0,3.0,"Compactor, Dishwasher, Refrigerator, Microwave, Oven",4.0,"Natural Stone, Wood",159.0
21426978,1043000.0,85718,-110.91851,32.33233,0.73,8179.16,1996,5,4.0,4445.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile",58.0
21619675,1025000.0,85750,-110.81883,32.292563,1.15,10270.51,2010,4,4.0,4325.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Natural Stone,52.0
21324947,1084000.0,85750,-110.846794,32.325927,0.69,9668.76,1996,4,4.0,5023.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",123.0
21701610,1050000.0,85750,-110.83367,32.323228,0.41,9819.93,1993,4,4.0,3943.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",142.0
21711580,1005000.0,85718,-110.917251,32.29907,1.88,10852.82,2004,4,4.0,4512.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless",5.0,"Carpet, Natural Stone",131.0
21727137,1025000.0,85718,-110.890347,32.333325,0.77,9436.1,1990,2,4.0,3962.0,2.0,"Compactor, Dishwasher, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: corian",3.0,"Carpet, Laminate, Natural Stone, Wood",84.0
21715561,990000.0,85718,-110.943612,32.340981,0.96,11454.4,2001,5,5.0,4089.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite",2.0,"Carpet, Natural Stone, Wood",157.0
21725825,1020000.0,85750,-110.863398,32.331783,1.07,10807.0,1992,4,4.0,4061.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",2.0,"Carpet, Ceramic Tile, Natural Stone",233.0
21626592,1030000.0,85719,-110.940749,32.231485,0.33,8547.46,1954,4,5.0,3549.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Ceramic Tile,0.0
21200742,1010000.0,85718,-110.890334,32.291505,0.88,4031.0,2011,4,5.0,3810.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone, Wood",140.0
21214479,1045000.0,85718,-110.910452,32.291454,2.28,11057.0,1992,4,5.0,4712.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Mexican Tile",194.0
21804780,980000.0,85755,-110.967153,32.463557,2.35,10934.98,1997,4,4.0,3812.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",3.0,"Carpet, Other: Brick",132.0
21901244,1030000.0,85750,-110.867419,32.321376,1.46,7264.84,1996,4,3.0,3929.0,3.0,"Desk, Dishwasher, Double Sink, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Built in, Oven: Double",3.0,"Carpet, Natural Stone, Wood",58.0
21900616,930000.0,85719,-110.943229,32.241947,0.43,5497.0,1937,6,5.0,4717.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Countertops: Granite + concrete, Microwave: shelf + builtin",5.0,"Ceramic Tile, Concrete, Wood",0.0
21502731,1090000.0,85718,-110.935072,32.326881,1.2,7678.0,2005,5,4.0,4482.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Ceramic Tile",100.0
21300387,1015000.0,85718,-110.948942,32.343817,0.97,9620.36,2002,3,4.0,3829.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",159.0
21829582,1090000.0,85718,-110.935456,32.301177,3.35,4346.49,1937,5,3.0,2973.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz/Marble, Microwave: Built In, Oven: Yes",4.0,"Carpet, Ceramic Tile, Concrete, Vinyl",4.0
21408054,1050000.0,85750,-110.83891,32.324833,0.39,10246.0,1993,4,5.0,5082.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile",122.0
21226192,993000.0,85718,-110.918141,32.286954,0.89,10795.75,2005,3,5.0,4169.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Ceramic Tile",45.0
21301765,975000.0,85718,-110.925585,32.304246,1.17,9010.4,2009,4,4.0,4200.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Concrete, Wood",0.0
21917367,1084009.0,85658,-111.06014,32.439469,3.32,2738.41,2019,3,4.0,3514.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Wet Bar, Appliance Color: Stainless, Microwave: GE Monogram",1.0,"Carpet, Other: Porcelain tile",0.0
21500005,1000000.0,85658,-111.087772,32.47008,0.7,10171.0,2007,4,4.0,3720.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",117.0
21501660,970000.0,85749,-110.778031,32.30794,1.46,8766.03,2007,4,4.0,4040.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",171.0
21040019,965000.0,85737,-110.992446,32.398966,2.59,10137.9,1999,4,3.0,4763.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Mexican Tile",45.0
21313656,950000.0,85718,-110.922733,32.342072,0.95,9703.08,1993,3,4.0,4180.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Natural Stone",242.0
21800120,982000.0,85748,-110.744114,32.22876,3.34,9414.32,1996,5,4.0,4786.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Installed, Oven: Double",4.0,"Carpet, Ceramic Tile",68.0
21809623,1000000.0,85718,-110.923425,32.314073,1.59,9029.83,2006,5,3.0,3402.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Microwave: built in, Oven: Gas",2.0,"Concrete, Wood",195.0
21621890,977000.0,85718,-110.936685,32.333035,1.11,5709.0,1980,4,5.0,4120.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Ceramic Tile, Concrete, Wood",0.0
21433363,960000.0,85718,-110.915889,32.286166,1.71,10816.77,2004,4,5.0,4743.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Wood",194.0
21619925,1095084.0,85742,-111.020086,32.422575,0.84,2476.7,2019,4,5.0,4570.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator",0.0,"Carpet, Ceramic Tile",75.0
21604918,950000.0,85718,-110.88601,32.33204,0.99,9379.0,1965,5,5.0,5100.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",258.0
21624670,990000.0,85737,-110.948316,32.399464,0.81,8323.66,2008,3,4.0,3306.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,Concrete,71.0
21723645,1053649.0,85755,-110.989999,32.460746,1.53,3171.39,2018,3,2.0,2635.0,3.0,"Dishwasher, Freezer, Island, Pantry: Walk-In, Refrigerator",1.0,Ceramic Tile,212.88
21313464,975000.0,85718,-110.908003,32.329545,0.73,5229.89,2002,4,4.0,3438.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,Concrete,0.0
21405055,1040000.0,85750,-110.826634,32.280622,2.62,9785.0,2006,4,4.0,4314.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Natural Stone, Wood",110.0
21228360,1020000.0,85755,-110.96146,32.465403,1.2,8774.21,1998,4,4.0,3955.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",3.0,"Carpet, Other",200.0
21513808,1035000.0,85750,-110.837592,32.320771,0.84,9929.66,1988,3,4.0,4104.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",3.0,"Carpet, Ceramic Tile, Wood",135.0
21305296,1010000.0,85718,-110.943582,32.338577,0.95,10388.0,2001,3,3.0,3618.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",159.0
21302505,950000.0,85718,-110.945082,32.34433,0.89,10151.0,2005,3,3.0,3408.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2.0,Concrete,160.0
21701792,935000.0,85739,-110.856975,32.549264,0.47,7487.2,2004,3,4.0,3658.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",1.0,"Carpet, Natural Stone",165.0
21801945,1090000.0,85712,-110.870492,32.263257,1.31,10303.57,1986,3,4.0,5010.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless",5.0,"Carpet, Concrete",0.0
21412586,1025000.0,85750,-110.843487,32.300064,0.85,8377.0,1999,4,4.0,3437.0,7.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",40.0
21508782,950000.0,85750,-110.835229,32.324658,1.0,7046.76,2002,3,4.0,3662.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",41.0
21514756,1005000.0,85750,-110.867028,32.321661,1.06,6993.42,1994,4,4.0,3579.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Mexican Tile",58.0
